tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000603963	ENSG00000111786	0	0	1.447	0	0	0	0	0
ENST00000550458	ENSG00000111786	0	0	0	0	0	1.021	0	0
ENST00000546942	ENSG00000111786	62.101	63.822	130.846	109.498	100.766	91.103	75.103	34.886
ENST00000392509	ENSG00000088986	1.632	10.35	3.591	1.627	0	0	1.599	0
ENST00000549649	ENSG00000088986	0	0	0	0	3	4.407	0	0
ENST00000548342	ENSG00000088986	0	0	0	0	0	1.702	1.031	0
ENST00000669580	ENSG00000248008	12	21.017	26.176	16	2.679	21.457	9	47
ENST00000500741	ENSG00000248008	0	14.983	15.824	0	0	0	0	0
ENST00000668253	ENSG00000248008	0	0	0	0	2.321	10.543	0	0
ENST00000548214	ENSG00000088986	4.979	5.801	5.461	3.17	4.979	6.875	0	6.209
ENST00000392508	ENSG00000088986	28.758	34.393	43.086	19.119	9.615	47.076	15.858	32.791
ENST00000550178	ENSG00000088986	0	5.557	0	1	2	0	0	0
ENST00000550845	ENSG00000088986	19.893	29.431	27.194	8.545	9.844	20.818	6.256	26.822
ENST00000549989	ENSG00000088986	1.243	3.38	5.377	1.248	0	5.809	2.532	1.193
ENST00000552870	ENSG00000088986	0	0	1.446	0	0	0	0	0
ENST00000242577	ENSG00000088986	173.077	251.791	357.428	193.879	175.126	313.006	156.025	149.852
ENST00000552316	ENSG00000088986	1.417	26.298	15.416	6.412	4.435	12.307	6.698	17.132
ENST00000615562	ENSG00000278344	0	0	1	0	0	0	0	0
ENST00000288532	ENSG00000110871	78.408	81.698	173.71	61	36.114	113.266	28.305	17.816
ENST00000445328	ENSG00000110871	0	0	0	0	0	0	0	0
ENST00000552443	ENSG00000110871	2.715	2.021	8.29	0	5.886	1.626	9.382	2.184
ENST00000410669	ENSG00000222601	0	0	0	0	0	0	0	0
ENST00000546838	ENSG00000110871	2.31	0	0	0	0	1.049	0	2
ENST00000547943	ENSG00000110871	0	0	0	0	0	0	0	2
ENST00000551769	ENSG00000110871	0	0	0	0	0	1.687	0	0
ENST00000547736	ENSG00000110871	0	0	0	0	0	1.057	0	0
ENST00000465434	ENSG00000241030	3	1	3	0	0	0	1	1
ENST00000547448	ENSG00000110871	3.567	2.282	11	1	0	5.315	3.312	4
ENST00000539486	ENSG00000022840	0	0	0	0	0	0	0	0
ENST00000542438	ENSG00000022840	0	6.067	1.15	0	0	0	0	0
ENST00000325954	ENSG00000022840	2193.691	6381.804	3138.451	4031.327	2429.892	3409.991	3198.814	1521.655
ENST00000538796	ENSG00000022840	13.997	27.053	29.965	38.142	10.625	12.703	21.06	19.612
ENST00000675818	ENSG00000288623	0	0	0	0	0	0	0	0
ENST00000413266	ENSG00000022840	964.056	2702.836	982.617	1579.068	788.222	1021.873	1017.264	507.177
ENST00000551139	ENSG00000022840	0	0	0	0	0	0	0	0
ENST00000536869	ENSG00000022840	11.952	24.974	8.684	11.415	3.987	3.925	10.166	8.245
ENST00000537997	ENSG00000022840	0	0	0	0	0	0	0	0
ENST00000543578	ENSG00000022840	0	0	0	0	0	0	0	0
ENST00000535417	ENSG00000022840	40.109	21.271	17.085	50.087	76.213	25	48.218	24
ENST00000542207	ENSG00000022840	86.412	212.7	29.632	0	56.872	111.062	61.627	0
ENST00000543675	ENSG00000022840	0	3.178	0	0	1.885	7.071	2.32	0
ENST00000537740	ENSG00000022840	0	0	0	0	0	0	0	0
ENST00000537376	ENSG00000022840	5	4.053	0	1.004	8	1.01	2.029	2.03
ENST00000546262	ENSG00000022840	34.041	46.615	17.532	0	19.962	18.218	8.001	0
ENST00000544124	ENSG00000022840	75.574	62.37	72.228	115.102	175.437	75.951	74.352	49.824
ENST00000540046	ENSG00000022840	14.316	57.318	5.291	9.213	18.742	22.395	18.394	9.771
ENST00000545419	ENSG00000022840	0	65.845	25.936	64.956	37.318	23.231	12.664	20.8
ENST00000535395	ENSG00000022840	10.036	0	10.567	2.804	16.765	27.376	5.532	0
ENST00000366112	ENSG00000022840	39.043	10.138	31.499	47	62.897	18.004	40.916	10.968
ENST00000535470	ENSG00000022840	22.982	91.681	28.316	93.699	43.127	33.324	45.934	41.139
ENST00000538254	ENSG00000022840	0	68.146	0	26.847	0	0	47.01	56.989
ENST00000543757	ENSG00000022840	1.213	0	0	0	0	0	0	0
ENST00000542701	ENSG00000022840	82.267	53.729	77.895	92.141	111.509	37.182	61.858	30.79
ENST00000686437	ENSG00000289401	89	20	29	86	104	35	67	31
ENST00000544805	ENSG00000022840	201.311	551.223	251.15	251.192	187.546	275.684	249.841	0
ENST00000341039	ENSG00000167272	2.279	3.782	21.088	1.75	0	0	0	3.713
ENST00000357500	ENSG00000167272	41.178	26.232	102.349	28.806	23.193	64.226	25.518	19.771
ENST00000542568	ENSG00000167272	7.694	11.582	26.332	11.265	6.499	10.329	1.92	9.516
ENST00000542776	ENSG00000167272	0	33.124	0	0	8.515	0	0	0
ENST00000543355	ENSG00000167272	0	0	0	0	0	0	0	0
ENST00000541834	ENSG00000167272	4.148	9	14.67	6	0	8.87	7.367	5
ENST00000535245	ENSG00000167272	0	0	0	0	9.793	0	0	0
ENST00000511394	ENSG00000167272	3.38	5.569	9.52	2.179	0	4.171	2.196	0
ENST00000539716	ENSG00000167272	11.32	19.711	35.04	14	10	24.404	9	14
ENST00000495697	ENSG00000242137	0	0	0	0	0	0	0	0
ENST00000667391	ENSG00000256008	0	0	0	0	0	0	0	5
ENST00000540369	ENSG00000256008	0	0	0	0	0	0	0	0
ENST00000544339	ENSG00000256008	0	0	0	0	0	0	0	0
ENST00000316803	ENSG00000157782	0	0	0	0	0	0	0	4
ENST00000288616	ENSG00000157782	0	0	0	0	0	0	0	1
ENST00000351200	ENSG00000157782	0	0	0	0	0	0	0	0
ENST00000453000	ENSG00000157782	0	0	0	0	0	0	0	9
ENST00000498082	ENSG00000157782	0	0	1	0	1	0	0	18
ENST00000228506	ENSG00000110917	531.047	813.544	1195.834	584.165	445.656	833.292	323.585	590.572
ENST00000412616	ENSG00000110917	0	0	3.709	0	0	0	0	1.428
ENST00000545525	ENSG00000110917	0	12.456	12.955	10.835	1.344	9.58	1.415	0
ENST00000535656	ENSG00000110917	1.953	0	1.65	0	0	2.128	0	0
ENST00000535413	ENSG00000110917	0	0	6.853	0	0	0	0	0
ENST00000541383	ENSG00000256364	0	0	0	0	0	0	0	0
ENST00000535720	ENSG00000256364	0	0	0	0	0	0	0	0
ENST00000611056	ENSG00000277423	0	0	2	1	0	1	2	2
ENST00000621276	ENSG00000276188	0	0	0	1	2	0	0	0
ENST00000618898	ENSG00000175970	3.172	1.022	2.054	7	1.016	3.112	1.036	6.184
ENST00000344651	ENSG00000175970	279.828	169.978	376.946	366	236.984	289.888	211.964	164.816
ENST00000539658	ENSG00000175970	0	1	0	0	0	0	1	0
ENST00000544939	ENSG00000256569	1	0	0	0	0	0	0	1
ENST00000578311	ENSG00000284143	0	0	0	0	0	0	0	0
ENST00000539690	ENSG00000122971	8.067	13.002	13.403	7.076	8.621	7.897	10.765	8.513
ENST00000242592	ENSG00000122971	78.933	121.998	156.597	80.924	42.379	131.103	76.235	24.487
ENST00000411593	ENSG00000122971	0	0	0	0	0	0	0	0
ENST00000542620	ENSG00000255946	0	0	0	0	0	0	0	1
ENST00000685547	ENSG00000255946	21	27	56	35	39	33	42	51
ENST00000353487	ENSG00000157837	115.318	126.776	190.45	194.499	114.856	107.009	101.096	91.892
ENST00000392495	ENSG00000157837	9.903	16.179	38.414	43.937	21.749	12.728	25.819	42.925
ENST00000545209	ENSG00000157837	0	0	1.465	0	0	0	0	0
ENST00000536996	ENSG00000157837	0	0	0	0	0	0	0	0
ENST00000543608	ENSG00000157837	13.179	24.763	36.872	10.367	5.742	10.624	30.721	19.622
ENST00000543854	ENSG00000157837	23.301	133.155	19.799	32.197	11.653	28.541	39.284	1.252
ENST00000543181	ENSG00000157837	0	0	0	0	0	0	0	0
ENST00000534966	ENSG00000157837	7.3	9.128	10	8	8	4.098	6.08	15
ENST00000540091	ENSG00000157837	0	0	0	0	0	0	0	2.308
ENST00000392493	ENSG00000213137	6	13	6	4	5	10	4	6
ENST00000662810	ENSG00000286493	0	0	0	0	0	0	0	0
ENST00000431907	ENSG00000231313	0	0	1	0	2	0	0	4
ENST00000485633	ENSG00000244585	0	0	0	0	0	0	0	0
ENST00000619441	ENSG00000241388	0	0	0	0	0	0	0	0
ENST00000647473	ENSG00000241388	0	0	0	0	0	0	0	2
ENST00000701967	ENSG00000241388	0	0	0	0	0	0	0	0
ENST00000701238	ENSG00000241388	0	0	0	0	0	0	0	0
ENST00000646404	ENSG00000241388	0	0	0	0	0	0	0	0
ENST00000537361	ENSG00000241388	0	0	0	0	0	0	0	1
ENST00000539163	ENSG00000241388	0	0	0	0	0	0	0	6
ENST00000433033	ENSG00000241388	0	0	0	0	0	0	0	0
ENST00000535301	ENSG00000241388	0	0	0	0	0	0	0	0
ENST00000257555	ENSG00000135100	0	0	0	0	0	0	0	6.419
ENST00000400024	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000560968	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000402929	ENSG00000135100	0	0	0	0	0	0	0	7.581
ENST00000535955	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000538626	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000538646	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000541924	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000544574	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000540108	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000541395	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000544413	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000543255	ENSG00000135100	0	0	0	0	0	0	0	0
ENST00000288757	ENSG00000157895	28.787	31.354	74.753	50.984	12.273	38.785	29.872	35.208
ENST00000445832	ENSG00000157895	10.9	35.234	72.107	21.69	14.8	43.332	0	36.494
ENST00000502891	ENSG00000157895	0	0	4.931	1.325	0	1.305	4.128	2.698
ENST00000537817	ENSG00000157895	0	0	0	0	0	0	0	0
ENST00000546272	ENSG00000157895	0	0	0	0	0	1.827	0	2.953
ENST00000539736	ENSG00000157895	8.313	0	0	0	0	0	0	0
ENST00000538296	ENSG00000157895	0	0	0	0	0	0	0	0
ENST00000535367	ENSG00000157895	0	0	0	0	0	0	0	0
ENST00000508193	ENSG00000157895	0	13.412	7.208	0	2.926	12.751	0	11.646
ENST00000680620	ENSG00000135114	17.33	1.759	16.761	29.836	55.996	6.581	61.137	24.371
ENST00000257570	ENSG00000135114	32.767	15.699	85.199	168.565	179.66	47.999	247.465	113.427
ENST00000620239	ENSG00000135114	0	0	0	15.581	5.845	0	0	1.865
ENST00000681005	ENSG00000135114	6.959	13.63	1.87	8.886	16.974	13.473	17.583	7.381
ENST00000681590	ENSG00000135114	57.728	26.852	44.385	165.899	134.16	74.466	183.019	28.226
ENST00000339275	ENSG00000135114	52.934	48.127	89.615	219.894	113.055	104.119	100.395	4.202
ENST00000680485	ENSG00000135114	0	0	2.448	0	0	2.467	0	0
ENST00000679655	ENSG00000135114	71.31	51.231	88.721	349.184	291.656	129.82	293.73	50.056
ENST00000680750	ENSG00000135114	13.973	1.704	0	24.459	26.672	6.562	45.974	18.79
ENST00000679358	ENSG00000135114	0	0	0	0	0	0	0	0
ENST00000543677	ENSG00000135114	0	0	0	58.697	23.981	11.512	34.697	2.682
ENST00000637836	ENSG00000283542	0	0	0	0	0	0	0	3
ENST00000538389	ENSG00000256963	0	0	0	0	0	0	0	0
ENST00000623931	ENSG00000279001	0	0	0	0	0	0	0	1
ENST00000365075	ENSG00000201945	0	0	0	0	0	0	0	0
ENST00000412750	ENSG00000223538	0	0	0	0	0	0	0	0
ENST00000537312	ENSG00000089041	12.92	7.429	2.751	2.793	9.801	0	2.497	0
ENST00000535928	ENSG00000089041	0	0	0	0	0	3.626	0	0
ENST00000328963	ENSG00000089041	167.08	170.371	240.373	137.251	115.494	205.428	73.079	171.828
ENST00000539695	ENSG00000089041	0	9.139	0	2.815	9.385	0	0	0
ENST00000545434	ENSG00000089041	0	0	2.348	0	0	0	0	0
ENST00000261826	ENSG00000089041	0	0	0	0	0	0	0	0
ENST00000535250	ENSG00000089041	0	0	39.284	0	0	0	0	8.385
ENST00000539606	ENSG00000089041	0	0	2.625	0	0	5.432	0	0
ENST00000541716	ENSG00000089041	0	0	3.619	3.142	0	6.838	9.424	2.787
ENST00000541022	ENSG00000089041	0	0	0	0	0	0	0	0
ENST00000541564	ENSG00000089041	0	0	0	0	4.319	8.676	0	0
ENST00000538011	ENSG00000089041	0	0	0	0	0	0	0	0
ENST00000535600	ENSG00000089041	0	9.061	0	0	0	0	0	0
ENST00000652651	ENSG00000286248	1	5	1	0	0	0	1	19
ENST00000619282	ENSG00000274029	2	3	0	0	0	0	0	4
ENST00000359949	ENSG00000135124	5.653	16.361	0	0	2.814	10.934	8.806	0
ENST00000543430	ENSG00000135124	0	1.388	6.296	0	0	3.149	0	0
ENST00000540930	ENSG00000135124	0	0	0	0	0	0	0	0
ENST00000543318	ENSG00000135124	0	3.292	0	0	0	0	4.67	0
ENST00000499638	ENSG00000135124	20.76	22.729	44.306	19.106	5.899	20.221	13.956	26.827
ENST00000337233	ENSG00000135124	38.866	69.028	195.236	90.193	66.837	122.465	48.515	77.729
ENST00000543984	ENSG00000135124	0	17.071	21.093	0	8.164	4.036	0	7.413
ENST00000538701	ENSG00000135124	1	0	0	1.103	0	0	0	0
ENST00000542067	ENSG00000135124	0	0	0	0	0	0	0	0
ENST00000541187	ENSG00000135124	1	2.071	0	2	1.004	0	0	0
ENST00000538417	ENSG00000135124	0	0	0	0	0	0	0	0
ENST00000314442	ENSG00000135124	36.102	74.06	156.347	48.187	36.453	83.195	50.05	83.031
ENST00000397924	ENSG00000135124	3.619	0	3.723	6.412	3.829	0	3.004	0
ENST00000652382	ENSG00000110931	19.595	52.071	0	73.45	0	5.522	79.934	8.201
ENST00000392474	ENSG00000110931	0	0	0	637.431	0	0	0	185.044
ENST00000404169	ENSG00000110931	953.63	143.478	395.751	1292.652	1494.639	469.644	1308.474	152.901
ENST00000347034	ENSG00000110931	0	0	0	0	0	0	0	0
ENST00000538733	ENSG00000110931	138.288	83.782	161.112	404.022	196.633	39.242	250.741	131.546
ENST00000337174	ENSG00000110931	166.126	66.755	25.632	318.945	353.303	89.035	209.404	23.38
ENST00000324774	ENSG00000110931	0	0	0	0	0	0	0	0
ENST00000545538	ENSG00000110931	805.071	267.083	351.333	1261.227	1428.902	292.459	1146.049	212.233
ENST00000412367	ENSG00000110931	0	0	0	0	0	0	0	0
ENST00000402834	ENSG00000110931	1.482	0	0	0	0	0	0	0
ENST00000446440	ENSG00000110931	13.652	7.831	9.172	27.145	20.522	3.99	27.398	0
ENST00000392473	ENSG00000110931	0	0	0	0	0	0	0	19.695
ENST00000535524	ENSG00000110931	0	0	0	0	0	0	0	0
ENST00000542540	ENSG00000110931	0	0	0	0	0	1.108	0	0
ENST00000539380	ENSG00000110931	1.157	0	0	1.129	0	0	0	0
ENST00000543477	ENSG00000110931	0	0	0	0	0	0	0	0
ENST00000544485	ENSG00000110931	0	0	0	0	0	0	0	0
ENST00000422342	ENSG00000089053	4.402	18.101	20.503	9.012	2.502	26.771	2.51	13.315
ENST00000261819	ENSG00000089053	280.293	307.379	723.289	282.258	166.41	297.792	206.408	113.764
ENST00000535641	ENSG00000089053	22.76	48.433	84.573	110.439	127.17	67.072	34.447	76.033
ENST00000539079	ENSG00000089053	0	0	27.074	28.119	16.78	18.51	0	36.029
ENST00000441917	ENSG00000089053	253.467	0	503.149	26.888	140.18	0	214.667	210.641
ENST00000534976	ENSG00000089053	86.791	219.086	345.145	158.412	123.28	217.271	80.237	83.797
ENST00000541887	ENSG00000089053	0	380.477	74.075	339.736	56.583	268.323	0	0
ENST00000535482	ENSG00000089053	0	87.179	117.745	64.53	21.377	76.448	30.431	60.162
ENST00000544314	ENSG00000089053	0	0	4.753	0	0	0	0	0
ENST00000545218	ENSG00000089053	5.847	5.201	0	0	0	0	0	0
ENST00000366333	ENSG00000089053	2.121	4.36	5.057	0	1.006	4.106	0	3.07
ENST00000535472	ENSG00000089053	0	0	1.93	2.286	0	1.669	2.618	1.759
ENST00000538334	ENSG00000089053	213.732	453.56	735.097	319.773	225.073	409.043	155.637	232.061
ENST00000535463	ENSG00000089053	0	0	0	0	0	0	0	0
ENST00000538223	ENSG00000089053	0	0	0	0	0	0	0	0
ENST00000539612	ENSG00000089053	6.183	10.727	14.331	2.373	2.997	5.402	0	14.717
ENST00000541652	ENSG00000089053	73.283	53.845	118.589	63.543	47.112	117.575	45.92	52.616
ENST00000544442	ENSG00000089053	2.552	0	0	0	0	0	0	0
ENST00000536416	ENSG00000089053	13.499	7.303	32.125	26.993	32.414	45.343	8.956	0
ENST00000539871	ENSG00000089053	0	1.25	0	0	0	0	0	0
ENST00000536837	ENSG00000089053	0	1.035	1.018	0	0	0	0	2.038
ENST00000545801	ENSG00000089053	16.071	27.064	20.548	13.639	19.116	20.675	8.169	17
ENST00000557474	ENSG00000258435	0	0	0	1	0	0	0	1
ENST00000613529	ENSG00000170633	0	0	0	0	0	0	3.606	0
ENST00000361234	ENSG00000170633	580.916	325.233	710.793	718.817	540.044	518.321	485.696	391.04
ENST00000392465	ENSG00000170633	0	0	0	0	5.66	0	0	0
ENST00000556562	ENSG00000170633	33.175	27.883	38.667	29.18	52.515	74.738	12.649	5.978
ENST00000553407	ENSG00000170633	111.456	125.622	166.695	179.498	129.88	125.732	114.935	62.94
ENST00000554606	ENSG00000170633	1.313	4.4	10.437	6.905	2.463	2.688	5.432	4.94
ENST00000392464	ENSG00000170633	1.654	3.803	10.21	12.296	8.739	1.568	14.238	7.117
ENST00000555076	ENSG00000170633	0	0	39.778	0	36.017	7.055	26.402	0
ENST00000554868	ENSG00000170633	0	0	0	0	0	1.035	0	0
ENST00000557402	ENSG00000170633	0	1	1	0	0	0	0	0
ENST00000554484	ENSG00000170633	78.487	100.059	122.419	81.305	119.683	82.861	60.043	85.986
ENST00000377071	ENSG00000089094	37.791	44.93	109.994	28.71	0	54.415	27.94	11.066
ENST00000377069	ENSG00000089094	12.836	68.056	93.943	3.449	24.633	32.695	35.024	28.284
ENST00000611216	ENSG00000089094	38.115	78.902	103.57	45.435	28.18	29.878	0	57.105
ENST00000542973	ENSG00000089094	0	0	0	0	0	0	0	0
ENST00000538503	ENSG00000089094	7.553	26.27	24.719	9.224	10.727	12.486	8.862	42.125
ENST00000543025	ENSG00000089094	0	0	0	0	0	0	0	0
ENST00000536036	ENSG00000089094	0	0	2.649	3.319	0	0	0	6.01
ENST00000538243	ENSG00000089094	3.337	18.389	14.981	3.402	4.164	12.744	3.202	10.627
ENST00000611489	ENSG00000284402	0	0	0	0	0	0	0	0
ENST00000538046	ENSG00000089094	0	12.864	7.542	1.256	1.188	1.295	2.927	2.775
ENST00000446152	ENSG00000089094	0	32.469	41.491	8.205	29.12	77.051	0	4.952
ENST00000542030	ENSG00000089094	0	0	0	0	0	0	0	0
ENST00000538379	ENSG00000089094	0	0	0	0	0	5.782	0	0
ENST00000545022	ENSG00000089094	0	0	19.578	0	2.436	0	0	0
ENST00000541318	ENSG00000089094	0	2.529	5.956	0	1.08	0	0	0
ENST00000543852	ENSG00000089094	5.368	6.591	22.89	1	3.116	12.907	1.046	1.056
ENST00000541511	ENSG00000089094	0	0	0	0	0	0	0	0
ENST00000539394	ENSG00000089094	0	0	0	0	7.357	0	0	0
ENST00000540191	ENSG00000089094	0	0	7.687	1	0	2.748	0	1
ENST00000541574	ENSG00000256742	2	15	10	5	0	5	6	7
ENST00000516584	ENSG00000252393	0	0	0	0	0	0	0	0
ENST00000698901	ENSG00000276045	49.398	58.597	104.535	56.244	26.614	88.796	58.104	48.506
ENST00000617316	ENSG00000276045	50.57	55.582	159.133	94.431	43.534	88.204	58.682	61.494
ENST00000646827	ENSG00000276045	0	0	51.332	0	26.454	0	0	0
ENST00000611718	ENSG00000276045	5.032	1.821	0	1.325	1.398	0	1.215	0
ENST00000355329	ENSG00000139714	15.78	25	65.152	34	18	58.373	19.82	37
ENST00000392462	ENSG00000139714	0	0	0	0	0	0	0	0
ENST00000542364	ENSG00000139714	1.22	0	10.848	0	0	11.627	1.18	0
ENST00000661592	ENSG00000286586	0	0	0	1	0	0	0	0
ENST00000342607	ENSG00000188735	0	12.946	23.762	0	8.988	8.762	0	0
ENST00000449592	ENSG00000188735	22	20.054	35.238	13.393	6.012	31.238	9	49
ENST00000541467	ENSG00000188735	0	0	0	6.607	0	0	0	0
ENST00000540377	ENSG00000188735	0	0	0	0	0	0	0	0
ENST00000416147	ENSG00000188735	0	0	0	0	0	0	0	0
ENST00000411958	ENSG00000188735	0	0	0	0	0	0	0	0
ENST00000538055	ENSG00000188735	0	0	0	0	0	0	0	0
ENST00000267205	ENSG00000139725	32.794	78.854	119.574	66.852	50.207	74.114	39.843	56.738
ENST00000537265	ENSG00000139725	0	0	0	0	0	8.656	0	0
ENST00000546227	ENSG00000139725	43.594	36.902	46.685	44.883	9.572	39.495	24.347	13.819
ENST00000537171	ENSG00000139725	5.618	9.244	13.74	9.265	1.583	10.739	10.81	8.483
ENST00000541657	ENSG00000139725	56.664	70	125.078	91.918	80.638	79.6	52	50.664
ENST00000535560	ENSG00000139725	9.994	0	0	0	0	15.995	0	5.517
ENST00000545544	ENSG00000139725	0	0	0	8	3	0	0	0
ENST00000542933	ENSG00000212694	8.052	10.611	44.283	13.869	10.821	13.656	5.582	14.508
ENST00000429892	ENSG00000212694	5.69	3.493	10.154	0	0	2.557	10.027	6.492
ENST00000537157	ENSG00000212694	0	0	0	0	0	0	0	0
ENST00000428029	ENSG00000212694	0	12.394	0	7.068	9.438	0	0	0
ENST00000541694	ENSG00000212694	28.721	0	0	41.343	0	21.203	22.368	0
ENST00000543167	ENSG00000212694	0	0	24.485	0	0	4.811	0	0
ENST00000609067	ENSG00000272849	0	0	0	0	0	0	0	0
ENST00000535643	ENSG00000212694	22.567	47.501	86	30.804	59.741	30.923	32.023	33.941
ENST00000543334	ENSG00000212694	5.48	0	0	14.858	0	0	0	1.838
ENST00000535614	ENSG00000212694	0	0	0	0	0	0	0	0
ENST00000536662	ENSG00000212694	0	0	0	2.14	0	2.135	0	0
ENST00000545885	ENSG00000212694	1.826	0	0	0	0	1.115	0	0
ENST00000538335	ENSG00000212694	0	1	1	2	0	0	1	0
ENST00000613093	ENSG00000274292	42	16	34	40	41	39	38	28
ENST00000604567	ENSG00000139718	77	98	139	194	177	116	112	89
ENST00000542440	ENSG00000139718	0	0	0	0	0	0	0	0
ENST00000619791	ENSG00000139718	0	0	0	0	0	0	0	0
ENST00000289004	ENSG00000158104	3	1	1	0	1	0	0	2
ENST00000543163	ENSG00000158104	0	0	0	0	0	0	0	0
ENST00000542159	ENSG00000158104	1	0	1	0	0	1	0	1
ENST00000543848	ENSG00000256811	0	0	0	0	0	0	0	0
ENST00000535114	ENSG00000158104	0	0	0	0	0	0	0	3
ENST00000618674	ENSG00000278084	0	0	0	0	0	0	0	0
ENST00000653866	ENSG00000287493	0	2	4	0	0	0	0	1
ENST00000537407	ENSG00000110801	106.12	139	124.701	131.135	61.266	93.388	105.17	13.98
ENST00000540962	ENSG00000110801	0	0	0	0	0	0	2.624	0
ENST00000261817	ENSG00000110801	2.429	6.657	11.835	8.592	0	1.62	0	0
ENST00000538613	ENSG00000110801	67.117	69.396	57.17	94.735	64.168	94.146	40.347	30.024
ENST00000542602	ENSG00000110801	0	0	0	0	0	0	0	0
ENST00000541212	ENSG00000110801	51.776	104.098	109.321	210.533	66.85	98.422	97.543	27.565
ENST00000546333	ENSG00000256950	0	0	0	0	0	0	0	0
ENST00000543699	ENSG00000110801	0	0	0	0	0	0	11.425	0
ENST00000535293	ENSG00000110801	11.478	30.459	33.583	34.946	14.442	21.041	29.074	36.084
ENST00000544724	ENSG00000110801	4.771	15.5	27.944	30.202	14.548	8.316	15.898	11.647
ENST00000637921	ENSG00000283389	0	0	0	0	0	0	0	0
ENST00000544254	ENSG00000110801	33.1	61.514	60.458	72.712	44.054	43.701	29.824	20.341
ENST00000459303	ENSG00000239082	0	0	0	0	0	0	0	0
ENST00000361485	ENSG00000110801	5.468	4.886	14.252	15.887	7.951	14.26	6.346	8.423
ENST00000544911	ENSG00000256950	12.74	3.489	16.735	24.258	19.721	4.107	6.749	6.934
ENST00000397454	ENSG00000158023	8.43	0	9.515	19.954	0	0	0	3.61
ENST00000288912	ENSG00000158023	0	6.691	0	0	2.8	0	5.151	0
ENST00000540779	ENSG00000158023	2	2.309	5.266	2.674	5.534	2	1.196	24.743
ENST00000546044	ENSG00000158023	0	0	0	0	0	0	0	0
ENST00000543211	ENSG00000158023	2.249	0	5.742	5.195	3.139	1	2.592	23
ENST00000535257	ENSG00000158023	1.321	0	2.477	10.176	8.528	1	2.06	6
ENST00000545752	ENSG00000158023	0	0	0	0	0	0	0	2.647
ENST00000428465	ENSG00000158023	0	0	1	2	1	0	1	14
ENST00000545988	ENSG00000158023	0	0	0	0	0	0	0	0
ENST00000538710	ENSG00000255856	0	0	0	0	0	0	0	0
ENST00000616576	ENSG00000255856	0	2	3	0	0	0	0	4
ENST00000538010	ENSG00000110987	1.794	1.79	1.728	0	0	1.717	0	37.56
ENST00000261822	ENSG00000110987	18.855	19.786	74.018	12	9	37.283	9	0
ENST00000432926	ENSG00000110987	2.351	1.425	4.254	0	0	0	0	3.44
ENST00000538790	ENSG00000256546	0	0	0	0	0	0	0	0
ENST00000540968	ENSG00000256546	0	0	0	0	0	0	0	0
ENST00000660647	ENSG00000256546	0	0	0	0	0	0	0	0
ENST00000687369	ENSG00000256546	0	0	0	0	0	0	0	0
ENST00000701626	ENSG00000256546	0	0	0	0	0	0	0	0
ENST00000653475	ENSG00000256546	0	0	2	0	0	4	0	7
ENST00000423999	ENSG00000256546	3	2	0	0	0	0	0	3
ENST00000535337	ENSG00000256546	0	0	0	0	0	0	1	0
ENST00000319080	ENSG00000175727	318.97	296.673	405.438	371.725	461.033	247.08	236.424	186.946
ENST00000535430	ENSG00000175727	28.027	18.434	42.532	34.555	48.239	18.915	27.024	36.537
ENST00000539861	ENSG00000175727	0	0	0	0	0	1.144	0	0
ENST00000535876	ENSG00000175727	17	3	10	7	16	5	11	4
ENST00000538061	ENSG00000175727	0	0	0	0	0	0	0	0
ENST00000538698	ENSG00000175727	41.813	22.746	25.547	23.229	38.584	20.462	18.392	17.344
ENST00000377037	ENSG00000175727	0	0	0	0	0	0	0	0
ENST00000541750	ENSG00000175727	14.095	16.24	26.143	20	17.154	14.257	9.093	25
ENST00000366272	ENSG00000175727	4.095	5.909	6.339	10.492	18.989	3.142	2.067	2.174
ENST00000535996	ENSG00000175727	0	0	0	0	0	0	0	0
ENST00000542417	ENSG00000175727	0	0	0	0	0	0	0	0
ENST00000537729	ENSG00000158113	0	0	0	0	0	0	0	0
ENST00000377035	ENSG00000204671	0	0	0	0	0	0	0	0
ENST00000537113	ENSG00000158113	0	0	0	0	0	1	0	0
ENST00000339777	ENSG00000158113	0	2	4	0	0	0	0	3
ENST00000541498	ENSG00000158113	0	0	0	0	0	0	0	0
ENST00000538800	ENSG00000158113	1	0	0	1	1	0	0	0
ENST00000537733	ENSG00000158113	0	0	0	0	0	1	1	8
ENST00000546192	ENSG00000176383	1	0	3	1	0	0	0	12.31
ENST00000324189	ENSG00000176383	0	0	0	0	0	0	0	0
ENST00000545141	ENSG00000176383	0	0	0	0	0	0	0	0
ENST00000537991	ENSG00000176383	0	0	0	0	0	0	0	0
ENST00000538257	ENSG00000176383	0	0	0	0	0	0	0	0
